11.2468	0.000000
11.2468	0.000000
396.4468	0.000000
396.4476	0.000000
396.4483	0.000000
396.4491	0.000000
396.4499	0.000000
396.4506	0.000000
396.4514	0.000000
396.4522	0.000000
396.4529	0.000000
396.4537	0.000000
396.4545	0.000000
396.4552	0.000000
396.4560	0.000000
396.4567	0.000000
396.4575	0.000000
396.4583	0.000000
396.4590	0.000000
396.4598	0.000000
396.4606	0.000000
396.4613	0.000000
396.4621	0.000000
396.4629	0.000000
396.4636	0.000000
396.4644	0.000000
396.4652	0.000000
396.4659	0.000000
396.4667	0.000000
396.4675	0.000000
396.4682	0.000000
396.4690	0.000000
396.4698	0.000000
396.4705	0.000000
396.4713	0.000000
396.4721	0.000000
396.4728	0.000000
396.4736	0.000000
396.4743	0.000000
396.4751	0.000000
396.4759	0.000000
396.4766	0.000000
396.4774	0.000000
396.4782	0.000000
396.4789	0.000000
396.4797	0.000000
396.4805	0.000000
396.4812	0.000000
396.4820	0.000000
396.4828	0.000000
396.4835	0.000000
396.4843	0.000000
396.4851	0.000000
396.4858	0.000000
396.4866	0.000000
396.4874	0.000000
396.4881	0.000000
396.4889	0.000000
396.4897	0.000000
396.4904	0.000000
396.4912	0.000000
396.4919	0.000000
396.4927	0.000000
396.4935	0.000000
396.4942	0.000000
396.4950	0.000000
396.4958	0.000000
396.4965	0.000000
396.4973	0.000000
396.4981	0.000000
396.4988	0.000000
396.4996	0.000000
396.5004	0.000000
396.5011	0.000000
396.5019	0.000000
396.5027	0.000000
396.5034	0.000000
396.5042	0.000000
396.5050	0.000000
396.5057	0.000000
396.5065	0.000000
396.5073	0.000000
396.5080	0.000000
396.5088	0.000000
396.5095	0.000000
396.5103	0.000000
396.5111	0.000000
396.5118	0.000000
396.5126	0.000000
396.5134	0.000000
396.5141	0.000000
396.5149	0.000000
396.5157	0.000000
396.5164	0.000000
396.5172	0.000000
396.5180	0.000000
396.5187	0.000000
396.5195	0.000000
396.5203	0.000000
396.5210	0.000000
396.5218	0.000000
396.5226	0.000000
396.5233	0.000000
396.5241	0.000000
396.5249	0.000000
396.5256	0.000000
396.5264	0.000000
396.5271	0.000000
396.5279	0.000000
396.5287	0.000000
396.5294	0.000000
396.5302	0.000000
396.5310	0.000000
396.5317	0.000000
396.5325	0.000000
396.5333	0.000000
396.5340	0.000000
396.5348	0.000000
396.5356	0.000000
396.5363	0.000000
396.5371	0.000000
396.5379	0.000000
396.5386	0.000000
396.5394	0.000000
396.5402	0.000000
396.5409	0.000000
396.5417	0.000000
396.5425	0.000000
396.5432	0.000000
396.5440	0.000000
396.5447	0.000000
396.5455	0.000000
396.5463	0.000000
396.5470	0.000000
396.5478	0.000000
396.5486	0.000000
396.5493	0.000000
396.5501	0.000000
396.5509	0.000000
396.5516	0.000000
396.5524	0.000000
396.5532	0.000000
396.5539	0.000000
396.5547	0.000000
396.5555	0.000000
396.5562	0.000000
396.5570	0.000000
396.5578	0.000000
396.5585	0.000000
396.5593	0.000000
396.5601	0.000000
396.5608	0.000000
396.5616	0.000000
396.5623	0.000000
396.5631	0.000000
396.5639	0.000000
396.5646	0.000000
396.5654	0.000000
396.5662	0.000000
396.5669	0.000000
396.5677	0.000000
396.5685	0.000000
396.5692	0.000000
396.5700	0.000000
396.5708	0.000000
396.5715	0.000000
396.5723	0.000000
396.5731	0.000000
396.5738	0.000000
396.5746	0.000000
396.5754	0.000000
396.5761	0.000000
396.5769	0.000000
396.5777	0.000000
396.5784	0.000000
396.5792	0.000000
396.5799	0.000000
396.5807	0.000000
396.5815	0.000000
396.5822	0.000000
396.5830	0.000000
396.5838	0.000000
396.5845	0.000000
396.5853	0.000000
396.5861	0.000000
396.5868	0.000000
396.5876	0.000000
396.5884	0.000000
396.5891	0.000000
396.5899	0.000000
396.5907	0.000000
396.5914	0.000000
396.5922	0.000000
396.5930	0.000000
396.5937	0.000000
396.5945	0.000000
396.5953	0.000000
396.5960	0.000000
396.5968	0.000000
396.5975	0.000000
396.5983	0.000000
396.5991	0.000000
396.5998	0.000000
396.6006	0.000000
396.6014	0.000000
396.6021	0.000000
396.6029	0.000000
396.6037	0.000000
396.6044	0.000000
396.6052	0.000000
396.6060	0.000000
396.6067	0.000000
396.6075	0.000000
396.6083	0.000000
396.6090	0.000000
396.6098	0.000000
396.6106	0.000000
