7.8210	0.000000
7.8210	0.000000
521.5641	0.000000
521.5652	0.000000
521.5662	0.000000
521.5673	0.000000
521.5684	0.000000
521.5694	0.000000
521.5705	0.000000
521.5716	0.000000
521.5727	0.000000
521.5737	0.000000
521.5748	0.000000
521.5759	0.000000
521.5769	0.000000
521.5780	0.000000
521.5791	0.000000
521.5801	0.000000
521.5812	0.000000
521.5823	0.000000
521.5834	0.000000
521.5844	0.000000
521.5855	0.000000
521.5866	0.000000
521.5876	0.000000
521.5887	0.000000
521.5898	0.000000
521.5908	0.000000
521.5919	0.000000
521.5930	0.000000
521.5941	0.000000
521.5951	0.000000
521.5962	0.000000
521.5973	0.000000
521.5983	0.000000
521.5994	0.000000
521.6005	0.000000
521.6015	0.000000
521.6026	0.000000
521.6037	0.000000
521.6048	0.000000
521.6058	0.000000
521.6069	0.000000
521.6080	0.000000
521.6090	0.000000
521.6101	0.000000
521.6112	0.000000
521.6122	0.000000
521.6133	0.000000
521.6144	0.000000
521.6155	0.000000
521.6165	0.000000
521.6176	0.000000
521.6187	0.000000
521.6197	0.000000
521.6208	0.000000
521.6219	0.000000
521.6229	0.000000
521.6240	0.000000
521.6251	0.000000
521.6261	0.000000
521.6272	0.000000
521.6283	0.000000
521.6294	0.000000
521.6304	0.000000
521.6315	0.000000
521.6326	0.000000
521.6336	0.000000
521.6347	0.000000
521.6358	0.000000
521.6368	0.000000
521.6379	0.000000
521.6390	0.000000
521.6401	0.000000
521.6411	0.000000
521.6422	0.000000
521.6433	0.000000
521.6443	0.000000
521.6454	0.000000
521.6465	0.000000
521.6475	0.000000
521.6486	0.000000
521.6497	0.000000
521.6508	0.000000
521.6518	0.000000
521.6529	0.000000
521.6540	0.000000
521.6550	0.000000
521.6561	0.000000
521.6572	0.000000
521.6582	0.000000
521.6593	0.000000
521.6604	0.000000
521.6615	0.000000
521.6625	0.000000
521.6636	0.000000
521.6647	0.000000
521.6657	0.000000
521.6668	0.000000
521.6679	0.000000
521.6689	0.000000
521.6700	0.000000
521.6711	0.000000
521.6722	0.000000
521.6732	0.000000
521.6743	0.000000
521.6754	0.000000
521.6764	0.000000
521.6775	0.000000
521.6786	0.000000
521.6796	0.000000
521.6807	0.000000
521.6818	0.000000
521.6829	0.000000
521.6839	0.000000
521.6850	0.000000
521.6861	0.000000
521.6871	0.000000
521.6882	0.000000
521.6893	0.000000
521.6903	0.000000
521.6914	0.000000
521.6925	0.000000
521.6935	0.000000
521.6946	0.000000
521.6957	0.000000
521.6968	0.000000
521.6978	0.000000
521.6989	0.000000
521.7000	0.000000
521.7010	0.000000
521.7021	0.000000
521.7032	0.000000
521.7042	0.000000
521.7053	0.000000
521.7064	0.000000
521.7075	0.000000
521.7085	0.000000
521.7096	0.000000
