12.2973	0.000000
12.2973	0.000000
531.2932	0.000000
531.2933	0.000000
531.2934	0.000000
531.2936	0.000000
531.2937	0.000000
531.2938	0.000000
531.2939	0.000000
531.2941	0.000000
531.2942	0.000000
531.2943	0.000000
531.2944	0.000000
531.2946	0.000000
531.2947	0.000000
531.2948	0.000000
531.2949	0.000000
531.2950	0.000000
531.2952	0.000000
531.2953	0.000000
531.2954	0.000000
531.2955	0.000000
531.2957	0.000000
531.2958	0.000000
531.2959	0.000000
531.2960	0.000000
531.2962	0.000000
531.2963	0.000000
531.2964	0.000000
531.2965	0.000000
531.2966	0.000000
531.2968	0.000000
531.2969	0.000000
531.2970	0.000000
531.2971	0.000000
531.2973	0.000000
531.2974	0.000000
531.2975	0.000000
531.2976	0.000000
531.2977	0.000000
531.2979	0.000000
531.2980	0.000000
531.2981	0.000000
531.2982	0.000000
531.2984	0.000000
531.2985	0.000000
531.2986	0.000000
531.2987	0.000000
531.2989	0.000000
531.2990	0.000000
531.2991	0.000000
531.2992	0.000000
531.2993	0.000000
531.2995	0.000000
531.2996	0.000000
531.2997	0.000000
531.2998	0.000000
531.3000	0.000000
531.3001	0.000000
531.3002	0.000000
531.3003	0.000000
531.3005	0.000000
531.3006	0.000000
531.3007	0.000000
531.3008	0.000000
531.3009	0.000000
531.3011	0.000000
531.3012	0.000000
531.3013	0.000000
531.3014	0.000000
531.3016	0.000000
531.3017	0.000000
531.3018	0.000000
531.3019	0.000000
531.3021	0.000000
531.3022	0.000000
531.3023	0.000000
531.3024	0.000000
531.3025	0.000000
531.3027	0.000000
531.3028	0.000000
531.3029	0.000000
531.3030	0.000000
531.3032	0.000000
531.3033	0.000000
531.3034	0.000000
531.3035	0.000000
531.3036	0.000000
531.3038	0.000000
531.3039	0.000000
531.3040	0.000000
531.3041	0.000000
531.3043	0.000000
531.3044	0.000000
531.3045	0.000000
531.3046	0.000000
531.3048	0.000000
531.3049	0.000000
531.3050	0.000000
531.3051	0.000000
531.3052	0.000000
531.3054	0.000000
531.3055	0.000000
531.3056	0.000000
531.3057	0.000000
531.3059	0.000000
531.3060	0.000000
531.3061	0.000000
531.3062	0.000000
531.3064	0.000000
531.3065	0.000000
531.3066	0.000000
531.3067	0.000000
531.3068	0.000000
531.3070	0.000000
531.3071	0.000000
531.3072	0.000000
531.3073	0.000000
531.3075	0.000000
531.3076	0.000000
531.3077	0.000000
531.3078	0.000000
531.3080	0.000000
531.3081	0.000000
531.3082	0.000000
531.3083	0.000000
531.3084	0.000000
531.3086	0.000000
531.3087	0.000000
531.3088	0.000000
531.3089	0.000000
531.3091	0.000000
531.3092	0.000000
531.3093	0.000000
531.3094	0.000000
531.3096	0.000000
531.3097	0.000000
531.3098	0.000000
531.3099	0.000000
531.3100	0.000000
531.3102	0.000000
531.3103	0.000000
531.3104	0.000000
531.3105	0.000000
531.3107	0.000000
531.3108	0.000000
531.3109	0.000000
531.3110	0.000000
531.3111	0.000000
531.3113	0.000000
531.3114	0.000000
531.3115	0.000000
531.3116	0.000000
531.3118	0.000000
531.3119	0.000000
531.3120	0.000000
531.3121	0.000000
531.3123	0.000000
531.3124	0.000000
531.3125	0.000000
531.3126	0.000000
531.3127	0.000000
531.3129	0.000000
531.3130	0.000000
531.3131	0.000000
531.3132	0.000000
531.3134	0.000000
531.3135	0.000000
531.3136	0.000000
531.3137	0.000000
531.3139	0.000000
531.3140	0.000000
531.3141	0.000000
531.3142	0.000000
531.3143	0.000000
531.3145	0.000000
531.3146	0.000000
531.3147	0.000000
531.3148	0.000000
531.3150	0.000000
531.3151	0.000000
531.3152	0.000000
531.3153	0.000000
531.3155	0.000000
531.3156	0.000000
